candidate_id,role,frag_from,frag_to,chemotype_from,chemotype_to,layer,cross_layer,undirected_key,frag_ratio,n_pairs,global_n_support,composite_gated,composite_z,n_improve,n_worsen,has_tradeoff,has_local_evidence,z_Hf,sig_Hf,local_mean_d_Hf,z_Q,sig_Q,local_mean_d_Q,z_OBgood,sig_OBgood,local_mean_d_OBgood,z_Pe,sig_Pe,local_mean_d_Pe,z_D,sig_D,local_mean_d_D,z_P,sig_P,local_mean_d_P,z_IS,sig_IS,local_mean_d_IS,z_nu,sig_nu,local_mean_d_nu
cand_002,actionable,[*:2]c1nnnn1[*:1],[*:1]c1nnn(N[N+](=O)[O-])c1[*:2],azole_ring,nitramine,linker,False,*c1nnn(N[N+](=O)[O-])c1*||*c1nnnn1*,0.410514,341,341,1.33352,1.28057,4,0,False,False,-0.0166058,False,,0.396025,True,,0.315102,True,,-0.0363459,False,,0.285464,True,,0.336933,True,,-0.491826,True,,,,
cand_002,actionable,[*:1]Nc1nnnn1[*:2],[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nnnn1*||*Nn1nnnc1*,0.295245,593,593,0.26645,0.260235,3,0,False,False,0.0673813,True,,0.0806674,True,,0,False,,0.118401,True,,0.00547648,False,,-0.0116915,False,,-0.0768478,True,,,,
cand_002,actionable,[*:1]c1nnnn1[*:2],[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nnnn1*||*c1nnnn1*,0.258476,1293,1293,0.21802,0.21802,5,0,False,False,0.0300112,True,,0.0417528,True,,0,False,,0.057483,True,,0.0430979,True,,0.0456756,True,,-0.0465583,True,,,,
cand_003,actionable,[*:2]c1nnnn1[*:1],[*:1]N=[N+]([O-])n1nnnc1[*:2],azole_ring,azoxy,linker,False,*N=[N+]([O-])n1nnnc1*||*c1nnnn1*,0.392432,280,280,7.39917,7.39917,6,0,False,False,1.23564,True,,1.29928,True,,0.829576,True,,1.74442,True,,1.1854,True,,1.10485,True,,-0.100889,True,,,,
cand_003,actionable,[*:2]c1nnnn1[*:1],[*:1]N=[N+]([O-])c1nnnn1[*:2],azole_ring,azoxy,linker,False,*N=[N+]([O-])c1nnnn1*||*c1nnnn1*,0.380296,193,193,7.18294,7.18294,6,0,False,False,1.23795,True,,1.23659,True,,0.790892,True,,1.68949,True,,1.14851,True,,1.0795,True,,-0.171171,True,,,,
cand_003,actionable,[*:2]c1nnnn1[*:1],[*:1]N=[N+]([O-])n1nnc([*:2])n1,azole_ring,azoxy,linker,False,*N=[N+]([O-])n1nnc(*)n1||*c1nnnn1*,0.386847,275,275,7.07244,7.07244,6,0,False,False,1.19325,True,,1.21169,True,,0.802861,True,,1.64893,True,,1.14311,True,,1.07258,True,,-0.0690075,False,,,,
cand_003,actionable,[*:1]c1nnnn1[*:2],[*:1]c1nnnn1N=[N+]([*:2])[O-],azole_ring,azoxy,linker,False,*c1nnnn1*||*c1nnnn1N=[N+](*)[O-],0.384684,108,108,7.02768,7.02768,6,0,False,False,1.18176,True,,1.14919,True,,0.79885,True,,1.54468,True,,1.1966,True,,1.1566,True,,0.219111,True,,,,
cand_003,actionable,[*:1]c1nnnn1[*:2],[*:2]n1nnnc1N=[N+]([*:1])[O-],azole_ring,azoxy,linker,False,*c1nnnn1*||*n1nnnc1N=[N+](*)[O-],0.387609,122,122,6.97978,6.97978,6,0,False,False,1.16054,True,,1.17138,True,,0.834346,True,,1.60279,True,,1.14116,True,,1.06956,True,,0.160271,True,,,,
cand_003,actionable,[*:1]c1nnnn1[*:2],[*:1]n1nnnc1N=[N+]([*:2])[O-],azole_ring,azoxy,linker,False,*c1nnnn1*||*n1nnnc1N=[N+](*)[O-],0.381342,140,140,6.77105,6.77105,6,0,False,False,1.13232,True,,1.07776,True,,0.793782,True,,1.46168,True,,1.16784,True,,1.13768,True,,0.300078,True,,,,
cand_003,actionable,[*:1]c1nnnn1[*:2],[*:1]n1nnc(N=[N+]([*:2])[O-])n1,azole_ring,azoxy,linker,False,*c1nnnn1*||*n1nnc(N=[N+](*)[O-])n1,0.382376,243,243,6.74472,6.74472,6,0,False,False,1.09841,True,,1.08922,True,,0.804593,True,,1.45168,True,,1.16528,True,,1.13554,True,,0.218252,True,,,,
cand_003,actionable,[*:1]c1nnnn1[*:2],[*:1]N=[N+]([O-])c1nnnn1[*:2],azole_ring,azoxy,linker,False,*N=[N+]([O-])c1nnnn1*||*c1nnnn1*,0.387444,216,216,6.14634,6.14634,6,0,False,False,1.0166,True,,0.992261,True,,0.829325,True,,1.31178,True,,1.02557,True,,0.970802,True,,0.00583282,False,,,,
cand_003,actionable,[*:1][H],[*:1]N[N+](=O)[O-],other,nitramine,substituent,False,*N[N+](=O)[O-]||*[H],0.189405,5877,5877,5.99818,5.99818,6,0,False,False,0.324233,True,,0.88904,True,,1.3388,True,,0.827536,True,,1.29303,True,,1.32554,True,,-0.514252,True,,,,
