candidate_id,role,frag_from,frag_to,chemotype_from,chemotype_to,layer,cross_layer,undirected_key,frag_ratio,n_pairs,global_n_support,composite_gated,composite_z,n_improve,n_worsen,has_tradeoff,has_local_evidence,z_Hf,sig_Hf,local_mean_d_Hf,z_Q,sig_Q,local_mean_d_Q,z_OBgood,sig_OBgood,local_mean_d_OBgood,z_Pe,sig_Pe,local_mean_d_Pe,z_D,sig_D,local_mean_d_D,z_P,sig_P,local_mean_d_P,z_IS,sig_IS,local_mean_d_IS,z_nu,sig_nu,local_mean_d_nu
cand_007,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*c1nnnn1[N+](=O)[O-],0.400318,252,252,11.905,11.905,6,0,False,False,0.759678,True,,2.2692,True,,2.24534,True,,1.9263,True,,2.36052,True,,2.34398,True,,-1.15981,True,,,,
cand_030,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*c1nnnn1[N+](=O)[O-],0.400318,252,252,11.905,11.905,6,0,False,False,0.759678,True,,2.2692,True,,2.24534,True,,1.9263,True,,2.36052,True,,2.34398,True,,-1.15981,True,,,,
cand_035,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_033,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_001,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_021,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_016,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_010,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_034,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_037,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_038,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_039,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_050,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_018,already_optimized,[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],0.396324,221,221,11.8673,11.8673,6,0,False,False,0.824043,True,,2.2804,True,,2.20206,True,,1.94474,True,,2.31254,True,,2.30355,True,,-1.43771,True,,,,
cand_015,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_053,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_055,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_019,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_031,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_004,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_008,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_037,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_052,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_041,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_009,already_optimized,[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],0.423209,233,233,11.7294,11.7294,6,0,False,False,0.96457,True,,1.96135,True,,2.12793,True,,2.04892,True,,2.31809,True,,2.30853,True,,-1.41968,True,,,,
cand_015,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_053,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_055,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_033,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_016,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_019,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_031,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_004,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_008,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_036,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_037,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_052,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_050,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_041,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_044,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_009,already_optimized,[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,0.361111,104,104,11.6443,11.6443,6,0,False,False,1.28246,True,,1.85885,True,,1.70141,True,,2.59263,True,,2.13849,True,,2.07049,True,,-0.814484,True,,,,
cand_029,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_053,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_033,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_025,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_021,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_010,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_019,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_024,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_026,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_059,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_054,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_002,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_008,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_046,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_022,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_039,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_041,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_009,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_007,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_045,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_014,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_055,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_032,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_001,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_051,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_060,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_036,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_003,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_050,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_018,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_015,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_056,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_016,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
cand_048,already_optimized,[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,0.324045,407,407,11.5618,11.5618,6,0,False,False,1.22081,True,,1.87987,True,,1.78182,True,,2.52846,True,,2.14212,True,,2.00872,True,,-0.622709,True,,,,
